column,value,precision,recall,fbeta
fnlgt,212318,1.0,1.0,1.0
fnlgt,46712,1.0,1.0,1.0
fnlgt,509629,1.0,1.0,1.0
fnlgt,90338,1.0,1.0,1.0
fnlgt,179203,1.0,1.0,1.0
fnlgt,139978,1.0,1.0,1.0
fnlgt,132963,1.0,1.0,1.0
fnlgt,271795,1.0,1.0,1.0
fnlgt,213945,1.0,1.0,1.0
fnlgt,410919,1.0,1.0,1.0
fnlgt,178709,1.0,1.0,1.0
fnlgt,257876,0.0,1.0,0.0
fnlgt,205839,1.0,1.0,1.0
fnlgt,157947,1.0,1.0,1.0
fnlgt,180032,1.0,1.0,1.0
fnlgt,247115,1.0,1.0,1.0
fnlgt,170979,1.0,1.0,1.0
fnlgt,112754,1.0,0.0,0.0
fnlgt,175127,1.0,1.0,1.0
fnlgt,225330,1.0,0.0,0.0
fnlgt,152810,1.0,1.0,1.0
fnlgt,252257,1.0,1.0,1.0
fnlgt,368140,1.0,1.0,1.0
fnlgt,221915,1.0,1.0,1.0
fnlgt,207375,1.0,1.0,1.0
fnlgt,401451,1.0,0.0,0.0
fnlgt,123374,1.0,1.0,1.0
fnlgt,213002,1.0,1.0,1.0
fnlgt,385278,1.0,1.0,1.0
fnlgt,205712,1.0,1.0,1.0
fnlgt,39640,1.0,1.0,1.0
fnlgt,155818,1.0,1.0,1.0
fnlgt,340408,1.0,1.0,1.0
fnlgt,247564,1.0,1.0,1.0
fnlgt,322674,1.0,1.0,1.0
fnlgt,114357,1.0,1.0,1.0
fnlgt,56520,1.0,1.0,1.0
fnlgt,53942,1.0,1.0,1.0
fnlgt,367049,1.0,1.0,1.0
fnlgt,31251,1.0,1.0,1.0
fnlgt,247025,1.0,1.0,1.0
fnlgt,373662,1.0,1.0,1.0
fnlgt,231569,1.0,1.0,1.0
fnlgt,153066,1.0,0.0,0.0
fnlgt,69614,1.0,1.0,1.0
fnlgt,179633,1.0,1.0,1.0
fnlgt,200576,1.0,1.0,1.0
fnlgt,41356,1.0,1.0,1.0
fnlgt,311931,1.0,1.0,1.0
fnlgt,114605,1.0,1.0,1.0
fnlgt,93125,1.0,1.0,1.0
fnlgt,257874,1.0,1.0,1.0
fnlgt,425092,1.0,1.0,1.0
fnlgt,154120,1.0,1.0,1.0
fnlgt,370888,1.0,1.0,1.0
fnlgt,194630,1.0,1.0,1.0
fnlgt,191161,1.0,1.0,1.0
fnlgt,27678,1.0,1.0,1.0
fnlgt,431245,1.0,1.0,1.0
fnlgt,175750,1.0,1.0,1.0
fnlgt,125197,1.0,1.0,1.0
fnlgt,252662,1.0,1.0,1.0
fnlgt,170214,1.0,1.0,1.0
fnlgt,398662,1.0,1.0,1.0
fnlgt,105312,1.0,1.0,1.0
fnlgt,207449,0.0,1.0,0.0
fnlgt,253438,1.0,1.0,1.0
fnlgt,407425,1.0,1.0,1.0
fnlgt,147206,1.0,0.5,0.6666666666666666
fnlgt,201689,1.0,1.0,1.0
fnlgt,208978,1.0,1.0,1.0
fnlgt,214014,1.0,1.0,1.0
fnlgt,105943,1.0,1.0,1.0
fnlgt,66095,1.0,1.0,1.0
fnlgt,111499,1.0,0.0,0.0
fnlgt,337908,1.0,1.0,1.0
fnlgt,136413,1.0,1.0,1.0
fnlgt,333701,1.0,1.0,1.0
fnlgt,177858,1.0,0.0,0.0
fnlgt,145574,1.0,1.0,1.0
fnlgt,202956,1.0,1.0,1.0
fnlgt,157217,1.0,1.0,1.0
fnlgt,352005,1.0,1.0,1.0
fnlgt,51264,1.0,1.0,1.0
fnlgt,143766,1.0,1.0,1.0
fnlgt,372181,1.0,0.0,0.0
fnlgt,285747,1.0,1.0,1.0
fnlgt,331395,1.0,1.0,1.0
fnlgt,144483,1.0,1.0,1.0
fnlgt,166051,1.0,1.0,1.0
fnlgt,199590,1.0,1.0,1.0
fnlgt,185106,1.0,1.0,1.0
fnlgt,316797,1.0,1.0,1.0
fnlgt,53373,1.0,1.0,1.0
fnlgt,186346,1.0,1.0,1.0
fnlgt,49179,1.0,1.0,1.0
fnlgt,103260,1.0,0.0,0.0
fnlgt,348022,1.0,1.0,1.0
fnlgt,31102,1.0,1.0,1.0
fnlgt,87556,1.0,1.0,1.0
fnlgt,29984,1.0,1.0,1.0
fnlgt,224506,1.0,1.0,1.0
fnlgt,313986,1.0,1.0,1.0
fnlgt,259931,1.0,1.0,1.0
fnlgt,116800,1.0,1.0,1.0
fnlgt,178449,1.0,1.0,1.0
fnlgt,95519,1.0,0.0,0.0
fnlgt,296991,1.0,1.0,1.0
fnlgt,186489,1.0,1.0,1.0
fnlgt,340718,1.0,1.0,1.0
fnlgt,65738,1.0,0.0,0.0
fnlgt,80914,1.0,1.0,1.0
fnlgt,223342,1.0,1.0,1.0
fnlgt,59460,1.0,1.0,1.0
fnlgt,136017,1.0,1.0,1.0
fnlgt,137527,1.0,1.0,1.0
fnlgt,111296,1.0,1.0,1.0
fnlgt,102858,1.0,1.0,1.0
fnlgt,271665,1.0,1.0,1.0
fnlgt,131310,1.0,0.0,0.0
fnlgt,129447,1.0,1.0,1.0
fnlgt,303990,1.0,1.0,1.0
fnlgt,249787,1.0,1.0,1.0
fnlgt,292019,1.0,1.0,1.0
fnlgt,58426,1.0,1.0,1.0
fnlgt,87560,1.0,1.0,1.0
fnlgt,26781,1.0,1.0,1.0
fnlgt,132749,1.0,1.0,1.0
fnlgt,214816,0.0,1.0,0.0
fnlgt,235237,1.0,0.0,0.0
fnlgt,161691,1.0,1.0,1.0
fnlgt,339482,1.0,1.0,1.0
fnlgt,122265,1.0,1.0,1.0
fnlgt,175586,1.0,1.0,1.0
fnlgt,134671,0.0,1.0,0.0
fnlgt,92486,1.0,1.0,1.0
fnlgt,289944,1.0,1.0,1.0
fnlgt,356089,1.0,1.0,1.0
fnlgt,297054,1.0,1.0,1.0
fnlgt,261929,1.0,1.0,1.0
fnlgt,170065,1.0,1.0,1.0
fnlgt,336540,1.0,1.0,1.0
fnlgt,30619,1.0,1.0,1.0
fnlgt,178951,1.0,1.0,1.0
fnlgt,392886,1.0,1.0,1.0
fnlgt,205659,1.0,1.0,1.0
fnlgt,159313,1.0,1.0,1.0
fnlgt,176831,1.0,1.0,1.0
fnlgt,214541,1.0,1.0,1.0
fnlgt,215495,1.0,1.0,1.0
fnlgt,397317,1.0,1.0,1.0
fnlgt,407495,1.0,1.0,1.0
fnlgt,121836,1.0,1.0,1.0
fnlgt,217414,1.0,1.0,1.0
fnlgt,251243,1.0,1.0,1.0
fnlgt,294295,1.0,1.0,1.0
fnlgt,107658,1.0,1.0,1.0
fnlgt,152933,1.0,1.0,1.0
fnlgt,197613,1.0,1.0,1.0
fnlgt,353881,1.0,1.0,1.0
fnlgt,34186,1.0,1.0,1.0
fnlgt,184466,1.0,1.0,1.0
fnlgt,351350,1.0,1.0,1.0
fnlgt,301694,1.0,1.0,1.0
fnlgt,363418,1.0,1.0,1.0
fnlgt,263608,1.0,1.0,1.0
fnlgt,188186,1.0,1.0,1.0
fnlgt,190418,1.0,1.0,1.0
fnlgt,152652,1.0,1.0,1.0
fnlgt,383637,1.0,1.0,1.0
fnlgt,61387,1.0,1.0,1.0
fnlgt,253770,1.0,1.0,1.0
fnlgt,24342,0.0,1.0,0.0
fnlgt,120066,1.0,1.0,1.0
fnlgt,194773,1.0,1.0,1.0
fnlgt,59612,1.0,1.0,1.0
fnlgt,102332,1.0,1.0,1.0
fnlgt,248344,1.0,1.0,1.0
fnlgt,159908,1.0,0.0,0.0
fnlgt,340543,1.0,1.0,1.0
fnlgt,152503,1.0,1.0,1.0
fnlgt,188615,1.0,0.0,0.0
fnlgt,61735,1.0,1.0,1.0
fnlgt,263338,1.0,1.0,1.0
fnlgt,154908,1.0,1.0,1.0
fnlgt,721161,1.0,1.0,1.0
fnlgt,314770,1.0,1.0,1.0
fnlgt,112318,1.0,1.0,1.0
fnlgt,268147,1.0,1.0,1.0
fnlgt,191765,1.0,1.0,1.0
fnlgt,228649,1.0,1.0,1.0
fnlgt,34706,1.0,1.0,1.0
fnlgt,33087,1.0,1.0,1.0
fnlgt,140790,1.0,1.0,1.0
fnlgt,221436,1.0,0.0,0.0
fnlgt,243660,1.0,1.0,1.0
fnlgt,55568,1.0,1.0,1.0
fnlgt,34747,1.0,1.0,1.0
fnlgt,418405,1.0,1.0,1.0
fnlgt,174308,1.0,1.0,1.0
fnlgt,177596,1.0,1.0,1.0
fnlgt,94754,0.0,1.0,0.0
fnlgt,267965,1.0,1.0,1.0
fnlgt,48358,1.0,1.0,1.0
fnlgt,264593,1.0,1.0,1.0
fnlgt,247156,1.0,1.0,1.0
fnlgt,210082,1.0,1.0,1.0
fnlgt,108183,1.0,1.0,1.0
fnlgt,311409,1.0,1.0,1.0
fnlgt,64289,1.0,1.0,1.0
fnlgt,96099,1.0,1.0,1.0
fnlgt,195545,1.0,1.0,1.0
fnlgt,186934,1.0,1.0,1.0
fnlgt,182386,1.0,1.0,1.0
fnlgt,377754,1.0,1.0,1.0
fnlgt,436798,1.0,1.0,1.0
fnlgt,176389,1.0,1.0,1.0
fnlgt,295919,1.0,1.0,1.0
fnlgt,249571,1.0,1.0,1.0
fnlgt,88564,1.0,1.0,1.0
fnlgt,211531,0.0,1.0,0.0
fnlgt,93730,1.0,1.0,1.0
fnlgt,155106,0.0,0.0,0.0
fnlgt,129305,1.0,1.0,1.0
fnlgt,168216,1.0,0.0,0.0
fnlgt,112929,1.0,1.0,1.0
fnlgt,69019,1.0,0.0,0.0
fnlgt,169672,1.0,1.0,1.0
fnlgt,244406,1.0,1.0,1.0
fnlgt,106377,1.0,1.0,1.0
fnlgt,375452,1.0,1.0,1.0
fnlgt,68268,1.0,1.0,1.0
fnlgt,54566,1.0,1.0,1.0
fnlgt,144860,1.0,1.0,1.0
fnlgt,172577,1.0,1.0,1.0
fnlgt,318886,0.0,1.0,0.0
fnlgt,113301,1.0,1.0,1.0
fnlgt,140164,1.0,1.0,1.0
fnlgt,312667,1.0,1.0,1.0
fnlgt,240629,1.0,1.0,1.0
fnlgt,198664,1.0,1.0,1.0
fnlgt,224886,1.0,1.0,1.0
fnlgt,125010,1.0,1.0,1.0
fnlgt,35092,1.0,1.0,1.0
fnlgt,235894,1.0,1.0,1.0
fnlgt,207415,1.0,1.0,1.0
fnlgt,72208,1.0,1.0,1.0
fnlgt,147653,1.0,1.0,1.0
fnlgt,121781,1.0,1.0,1.0
fnlgt,161141,0.0,0.0,0.0
fnlgt,168693,1.0,1.0,1.0
fnlgt,159732,1.0,1.0,1.0
fnlgt,137301,1.0,1.0,1.0
fnlgt,177277,1.0,1.0,1.0
fnlgt,139012,1.0,1.0,1.0
fnlgt,170871,1.0,1.0,1.0
fnlgt,163322,1.0,1.0,1.0
fnlgt,306601,1.0,1.0,1.0
fnlgt,271466,1.0,0.0,0.0
fnlgt,138575,1.0,1.0,1.0
fnlgt,326691,1.0,0.0,0.0
fnlgt,192010,1.0,1.0,1.0
fnlgt,186269,0.0,1.0,0.0
fnlgt,259307,1.0,1.0,1.0
fnlgt,126141,1.0,1.0,1.0
fnlgt,321709,1.0,1.0,1.0
fnlgt,98695,1.0,1.0,1.0
fnlgt,29059,1.0,1.0,1.0
fnlgt,233851,1.0,1.0,1.0
fnlgt,179869,1.0,0.0,0.0
fnlgt,203319,1.0,1.0,1.0
fnlgt,188540,1.0,1.0,1.0
fnlgt,609935,0.0,1.0,0.0
fnlgt,333676,1.0,1.0,1.0
fnlgt,298070,1.0,1.0,1.0
fnlgt,208068,1.0,1.0,1.0
fnlgt,26683,1.0,1.0,1.0
fnlgt,99452,1.0,1.0,1.0
fnlgt,184655,1.0,1.0,1.0
fnlgt,117585,1.0,0.0,0.0
fnlgt,166497,1.0,1.0,1.0
fnlgt,226891,1.0,1.0,1.0
fnlgt,246392,1.0,1.0,1.0
fnlgt,80574,1.0,1.0,1.0
fnlgt,302195,1.0,1.0,1.0
fnlgt,183923,1.0,1.0,1.0
fnlgt,87209,1.0,1.0,1.0
fnlgt,212064,0.0,1.0,0.0
fnlgt,238188,1.0,1.0,1.0
fnlgt,176293,1.0,1.0,1.0
fnlgt,201127,1.0,1.0,1.0
fnlgt,188694,1.0,1.0,1.0
fnlgt,350181,1.0,1.0,1.0
fnlgt,180262,1.0,1.0,1.0
fnlgt,291407,1.0,1.0,1.0
fnlgt,146196,0.0,1.0,0.0
fnlgt,105370,1.0,1.0,1.0
fnlgt,222548,1.0,1.0,1.0
fnlgt,341643,1.0,1.0,1.0
fnlgt,222978,1.0,0.0,0.0
fnlgt,230292,1.0,1.0,1.0
fnlgt,371987,1.0,1.0,1.0
fnlgt,255486,1.0,1.0,1.0
fnlgt,124052,1.0,1.0,1.0
fnlgt,256356,1.0,1.0,1.0
fnlgt,141727,0.0,1.0,0.0
fnlgt,196643,1.0,1.0,1.0
fnlgt,206343,1.0,1.0,1.0
fnlgt,248795,1.0,1.0,1.0
fnlgt,24473,1.0,0.0,0.0
fnlgt,198587,1.0,1.0,1.0
fnlgt,56986,1.0,1.0,1.0
fnlgt,65475,1.0,0.0,0.0
fnlgt,217467,1.0,1.0,1.0
fnlgt,222216,1.0,1.0,1.0
fnlgt,351161,1.0,1.0,1.0
fnlgt,117847,0.0,1.0,0.0
fnlgt,183780,1.0,1.0,1.0
fnlgt,444089,1.0,1.0,1.0
fnlgt,110677,1.0,1.0,1.0
fnlgt,190305,0.0,1.0,0.0
fnlgt,109273,1.0,1.0,1.0
fnlgt,128348,1.0,1.0,1.0
fnlgt,111700,1.0,0.0,0.0
fnlgt,237879,0.0,1.0,0.0
fnlgt,48087,1.0,1.0,1.0
fnlgt,120707,1.0,1.0,1.0
fnlgt,53956,1.0,1.0,1.0
fnlgt,210781,1.0,1.0,1.0
fnlgt,111483,1.0,1.0,1.0
fnlgt,242994,1.0,1.0,1.0
fnlgt,190340,1.0,1.0,1.0
fnlgt,273803,1.0,1.0,1.0
fnlgt,126011,1.0,1.0,1.0
fnlgt,195488,1.0,1.0,1.0
fnlgt,112871,1.0,1.0,1.0
fnlgt,181943,1.0,1.0,1.0
fnlgt,423605,1.0,0.0,0.0
fnlgt,285854,1.0,0.0,0.0
fnlgt,171438,1.0,1.0,1.0
fnlgt,235693,1.0,0.0,0.0
fnlgt,236910,0.0,1.0,0.0
fnlgt,209768,1.0,1.0,1.0
fnlgt,170720,1.0,1.0,1.0
fnlgt,137444,1.0,0.0,0.0
fnlgt,153931,1.0,1.0,1.0
fnlgt,127139,1.0,1.0,1.0
fnlgt,409815,1.0,1.0,1.0
fnlgt,247552,1.0,1.0,1.0
fnlgt,128460,1.0,0.0,0.0
fnlgt,355978,1.0,1.0,1.0
fnlgt,220213,1.0,1.0,1.0
fnlgt,249857,1.0,1.0,1.0
fnlgt,648223,1.0,1.0,1.0
fnlgt,162030,1.0,1.0,1.0
fnlgt,111957,1.0,1.0,1.0
fnlgt,35136,1.0,1.0,1.0
fnlgt,180837,1.0,1.0,1.0
fnlgt,218667,1.0,1.0,1.0
fnlgt,110978,1.0,1.0,1.0
fnlgt,139193,1.0,1.0,1.0
fnlgt,263374,1.0,1.0,1.0
fnlgt,295108,1.0,1.0,1.0
fnlgt,120572,1.0,1.0,1.0
fnlgt,211408,1.0,0.0,0.0
fnlgt,133861,1.0,1.0,1.0
fnlgt,65027,1.0,1.0,1.0
fnlgt,365908,1.0,1.0,1.0
fnlgt,195453,1.0,1.0,1.0
fnlgt,356882,1.0,1.0,1.0
fnlgt,177380,1.0,1.0,1.0
fnlgt,28291,1.0,1.0,1.0
fnlgt,240612,1.0,1.0,1.0
fnlgt,128212,1.0,0.0,0.0
fnlgt,188950,1.0,1.0,1.0
fnlgt,278502,1.0,1.0,1.0
fnlgt,97411,1.0,1.0,1.0
fnlgt,308901,1.0,1.0,1.0
fnlgt,342709,1.0,1.0,1.0
fnlgt,145628,1.0,1.0,1.0
fnlgt,104945,1.0,1.0,1.0
fnlgt,29814,1.0,1.0,1.0
fnlgt,119957,1.0,1.0,1.0
fnlgt,108699,1.0,1.0,1.0
fnlgt,172186,1.0,1.0,1.0
fnlgt,110150,1.0,1.0,1.0
fnlgt,445940,1.0,1.0,1.0
fnlgt,273435,1.0,1.0,1.0
fnlgt,188675,1.0,0.0,0.0
fnlgt,142169,1.0,1.0,1.0
fnlgt,210165,1.0,1.0,1.0
fnlgt,160035,1.0,1.0,1.0
fnlgt,217838,1.0,1.0,1.0
fnlgt,155124,1.0,1.0,1.0
fnlgt,190290,1.0,1.0,1.0
fnlgt,162381,1.0,1.0,1.0
fnlgt,211032,1.0,1.0,1.0
fnlgt,318921,1.0,1.0,1.0
fnlgt,30916,1.0,1.0,1.0
fnlgt,112835,1.0,1.0,1.0
fnlgt,330826,0.0,1.0,0.0
fnlgt,137658,1.0,1.0,1.0
fnlgt,174826,1.0,1.0,1.0
fnlgt,124865,1.0,1.0,1.0
fnlgt,640383,1.0,1.0,1.0
fnlgt,367984,1.0,1.0,1.0
fnlgt,180871,0.0,1.0,0.0
fnlgt,337696,1.0,1.0,1.0
fnlgt,427781,1.0,1.0,1.0
fnlgt,132879,1.0,0.5,0.6666666666666666
fnlgt,286166,1.0,1.0,1.0
fnlgt,345006,1.0,1.0,1.0
fnlgt,232475,1.0,0.0,0.0
fnlgt,112139,1.0,1.0,1.0
fnlgt,193524,1.0,1.0,1.0
fnlgt,116230,1.0,1.0,1.0
fnlgt,183575,1.0,1.0,1.0
fnlgt,55395,1.0,1.0,1.0
fnlgt,156292,1.0,1.0,1.0
fnlgt,82540,1.0,0.0,0.0
fnlgt,344394,1.0,1.0,1.0
fnlgt,50028,1.0,1.0,1.0
fnlgt,196791,1.0,0.0,0.0
fnlgt,318046,1.0,0.0,0.0
fnlgt,175526,1.0,1.0,1.0
fnlgt,195554,1.0,1.0,1.0
fnlgt,112650,1.0,1.0,1.0
fnlgt,264095,1.0,1.0,1.0
fnlgt,64830,1.0,1.0,1.0
fnlgt,202286,1.0,1.0,1.0
fnlgt,202733,1.0,1.0,1.0
fnlgt,441620,1.0,1.0,1.0
fnlgt,101603,1.0,1.0,1.0
fnlgt,347292,1.0,1.0,1.0
fnlgt,338320,0.0,1.0,0.0
fnlgt,198813,1.0,1.0,1.0
fnlgt,118429,1.0,1.0,1.0
fnlgt,35598,1.0,1.0,1.0
fnlgt,418702,1.0,1.0,1.0
fnlgt,217460,1.0,0.0,0.0
fnlgt,182332,1.0,1.0,1.0
fnlgt,137063,1.0,1.0,1.0
fnlgt,238401,1.0,1.0,1.0
fnlgt,170012,1.0,1.0,1.0
fnlgt,280362,1.0,1.0,1.0
fnlgt,195176,0.0,1.0,0.0
fnlgt,189511,1.0,1.0,1.0
fnlgt,331511,1.0,1.0,1.0
fnlgt,48885,1.0,1.0,1.0
fnlgt,214807,1.0,1.0,1.0
fnlgt,376150,1.0,1.0,1.0
fnlgt,138845,1.0,1.0,1.0
fnlgt,356015,1.0,1.0,1.0
fnlgt,140764,1.0,1.0,1.0
fnlgt,197058,1.0,1.0,1.0
fnlgt,510072,1.0,0.0,0.0
fnlgt,85815,1.0,1.0,1.0
fnlgt,187720,1.0,1.0,1.0
fnlgt,42476,1.0,1.0,1.0
fnlgt,82775,0.0,1.0,0.0
fnlgt,137953,1.0,1.0,1.0
fnlgt,87205,1.0,1.0,1.0
fnlgt,29696,1.0,0.0,0.0
fnlgt,381645,1.0,1.0,1.0
fnlgt,238008,1.0,1.0,1.0
fnlgt,240172,1.0,1.0,1.0
fnlgt,66473,1.0,0.0,0.0
fnlgt,330144,1.0,1.0,1.0
fnlgt,211466,1.0,1.0,1.0
fnlgt,155057,1.0,0.0,0.0
fnlgt,63745,1.0,1.0,1.0
fnlgt,343609,1.0,1.0,1.0
fnlgt,218948,1.0,1.0,1.0
fnlgt,216811,1.0,1.0,1.0
fnlgt,445728,1.0,1.0,1.0
fnlgt,103408,0.0,0.0,0.0
fnlgt,276221,1.0,1.0,1.0
fnlgt,82161,1.0,1.0,1.0
fnlgt,32146,1.0,1.0,1.0
fnlgt,178623,1.0,1.0,1.0
fnlgt,321943,1.0,1.0,1.0
fnlgt,430471,1.0,1.0,1.0
fnlgt,240255,1.0,0.0,0.0
fnlgt,214702,1.0,1.0,1.0
fnlgt,274276,1.0,1.0,1.0
fnlgt,120539,1.0,1.0,1.0
fnlgt,48703,1.0,1.0,1.0
fnlgt,35724,1.0,1.0,1.0
fnlgt,283268,1.0,1.0,1.0
fnlgt,216256,1.0,1.0,1.0
fnlgt,454508,0.0,1.0,0.0
fnlgt,179428,1.0,1.0,1.0
fnlgt,146586,1.0,1.0,1.0
fnlgt,127215,1.0,1.0,1.0
fnlgt,301526,1.0,1.0,1.0
fnlgt,257765,1.0,1.0,1.0
fnlgt,96299,1.0,0.0,0.0
fnlgt,194924,1.0,0.0,0.0
fnlgt,177287,1.0,1.0,1.0
fnlgt,425804,1.0,0.0,0.0
fnlgt,57970,1.0,1.0,1.0
fnlgt,28984,1.0,1.0,1.0
fnlgt,262402,1.0,1.0,1.0
fnlgt,179955,1.0,1.0,1.0
fnlgt,132393,1.0,1.0,1.0
fnlgt,185195,1.0,1.0,1.0
fnlgt,215797,1.0,1.0,1.0
fnlgt,310774,0.5,1.0,0.6666666666666666
fnlgt,170482,1.0,1.0,1.0
fnlgt,172425,1.0,0.0,0.0
fnlgt,402462,1.0,1.0,1.0
fnlgt,176814,0.5,1.0,0.6666666666666666
fnlgt,183765,1.0,0.0,0.0
fnlgt,354024,1.0,0.0,0.0
fnlgt,162245,0.0,1.0,0.0
fnlgt,177927,1.0,1.0,1.0
fnlgt,212826,1.0,1.0,1.0
fnlgt,102147,1.0,0.0,0.0
fnlgt,65145,1.0,1.0,1.0
fnlgt,314819,1.0,1.0,1.0
fnlgt,304283,1.0,1.0,1.0
fnlgt,198422,1.0,1.0,1.0
fnlgt,54560,1.0,1.0,1.0
fnlgt,210259,1.0,1.0,1.0
fnlgt,227714,0.0,1.0,0.0
fnlgt,175958,1.0,1.0,1.0
fnlgt,62857,1.0,1.0,1.0
fnlgt,76978,1.0,1.0,1.0
fnlgt,100999,1.0,1.0,1.0
fnlgt,200190,1.0,1.0,1.0
fnlgt,196467,1.0,1.0,1.0
fnlgt,127921,1.0,1.0,1.0
fnlgt,66695,1.0,1.0,1.0
fnlgt,200471,1.0,1.0,1.0
fnlgt,218521,1.0,1.0,1.0
fnlgt,205145,1.0,1.0,1.0
fnlgt,349986,1.0,1.0,1.0
fnlgt,209460,1.0,1.0,1.0
fnlgt,19214,1.0,1.0,1.0
fnlgt,184513,1.0,1.0,1.0
fnlgt,183203,1.0,0.0,0.0
fnlgt,539563,1.0,1.0,1.0
fnlgt,86872,1.0,0.0,0.0
fnlgt,320451,0.5,1.0,0.6666666666666666
fnlgt,284403,1.0,1.0,1.0
fnlgt,211293,1.0,1.0,1.0
fnlgt,270985,0.0,1.0,0.0
fnlgt,47678,1.0,1.0,1.0
fnlgt,103810,1.0,1.0,1.0
fnlgt,45643,1.0,1.0,1.0
fnlgt,108681,1.0,1.0,1.0
fnlgt,471452,1.0,1.0,1.0
fnlgt,121411,1.0,1.0,1.0
fnlgt,169853,1.0,1.0,1.0
fnlgt,62165,1.0,1.0,1.0
fnlgt,143266,1.0,0.0,0.0
fnlgt,117059,1.0,1.0,1.0
fnlgt,483201,0.0,1.0,0.0
fnlgt,208630,1.0,1.0,1.0
fnlgt,291196,1.0,1.0,1.0
fnlgt,51047,1.0,1.0,1.0
fnlgt,130304,1.0,1.0,1.0
fnlgt,414994,1.0,1.0,1.0
fnlgt,340341,1.0,1.0,1.0
fnlgt,175710,1.0,1.0,1.0
fnlgt,180807,1.0,1.0,1.0
fnlgt,511289,1.0,1.0,1.0
fnlgt,342946,1.0,1.0,1.0
fnlgt,111445,1.0,1.0,1.0
fnlgt,310525,1.0,1.0,1.0
fnlgt,122026,1.0,1.0,1.0
fnlgt,548303,1.0,0.0,0.0
fnlgt,203070,0.0,1.0,0.0
fnlgt,464502,1.0,1.0,1.0
fnlgt,217692,1.0,1.0,1.0
fnlgt,213290,1.0,1.0,1.0
fnlgt,165064,1.0,1.0,1.0
fnlgt,83671,1.0,1.0,1.0
fnlgt,27332,1.0,1.0,1.0
fnlgt,278155,1.0,1.0,1.0
fnlgt,110554,1.0,1.0,1.0
fnlgt,208103,1.0,1.0,1.0
fnlgt,399155,1.0,1.0,1.0
fnlgt,130813,1.0,1.0,1.0
fnlgt,174189,1.0,1.0,1.0
fnlgt,200381,1.0,1.0,1.0
fnlgt,361888,0.0,1.0,0.0
fnlgt,120126,1.0,1.0,1.0
fnlgt,217404,1.0,1.0,1.0
fnlgt,463194,1.0,1.0,1.0
fnlgt,149698,1.0,1.0,1.0
fnlgt,224377,1.0,1.0,1.0
fnlgt,212894,1.0,1.0,1.0
fnlgt,156266,1.0,1.0,1.0
fnlgt,277034,1.0,1.0,1.0
fnlgt,160173,1.0,1.0,1.0
fnlgt,258862,1.0,1.0,1.0
fnlgt,256916,0.0,1.0,0.0
fnlgt,207172,1.0,1.0,1.0
fnlgt,121832,1.0,0.0,0.0
fnlgt,165235,1.0,0.0,0.0
fnlgt,323790,1.0,1.0,1.0
fnlgt,89299,1.0,1.0,1.0
fnlgt,175769,0.0,1.0,0.0
fnlgt,127491,1.0,1.0,1.0
fnlgt,152569,1.0,1.0,1.0
fnlgt,202952,1.0,1.0,1.0
fnlgt,222247,1.0,1.0,1.0
fnlgt,176357,0.0,1.0,0.0
fnlgt,287233,1.0,0.0,0.0
fnlgt,250821,1.0,1.0,1.0
fnlgt,423561,1.0,1.0,1.0
fnlgt,177727,1.0,1.0,1.0
fnlgt,127686,1.0,1.0,1.0
fnlgt,117526,1.0,1.0,1.0
fnlgt,115360,1.0,1.0,1.0
fnlgt,161027,1.0,1.0,1.0
fnlgt,51618,1.0,1.0,1.0
fnlgt,77357,1.0,1.0,1.0
fnlgt,47858,1.0,1.0,1.0
fnlgt,352094,1.0,1.0,1.0
fnlgt,374163,1.0,1.0,1.0
fnlgt,279881,1.0,1.0,1.0
fnlgt,206833,1.0,1.0,1.0
fnlgt,506858,1.0,0.0,0.0
fnlgt,102308,1.0,1.0,1.0
fnlgt,186294,1.0,1.0,1.0
fnlgt,192766,1.0,1.0,1.0
fnlgt,349116,1.0,1.0,1.0
fnlgt,340001,1.0,1.0,1.0
fnlgt,309974,1.0,1.0,1.0
fnlgt,111963,1.0,1.0,1.0
fnlgt,116635,1.0,1.0,1.0
fnlgt,106437,1.0,1.0,1.0
fnlgt,503454,1.0,1.0,1.0
fnlgt,361842,1.0,1.0,1.0
fnlgt,97723,1.0,1.0,1.0
fnlgt,186087,1.0,1.0,1.0
fnlgt,178551,1.0,1.0,1.0
fnlgt,224462,1.0,1.0,1.0
fnlgt,366232,1.0,1.0,1.0
fnlgt,210926,1.0,1.0,1.0
fnlgt,129980,1.0,1.0,1.0
fnlgt,129020,1.0,1.0,1.0
fnlgt,144032,0.0,1.0,0.0
fnlgt,214399,1.0,1.0,1.0
fnlgt,258700,1.0,1.0,1.0
fnlgt,254127,1.0,1.0,1.0
fnlgt,194097,1.0,1.0,1.0
fnlgt,123429,1.0,1.0,1.0
fnlgt,105138,1.0,1.0,1.0
fnlgt,196963,1.0,1.0,1.0
fnlgt,107991,1.0,1.0,1.0
fnlgt,32000,1.0,0.0,0.0
fnlgt,325792,1.0,1.0,1.0
fnlgt,274720,1.0,1.0,1.0
fnlgt,39478,1.0,1.0,1.0
fnlgt,388998,1.0,1.0,1.0
fnlgt,374969,1.0,1.0,1.0
fnlgt,207546,1.0,1.0,1.0
fnlgt,237229,1.0,1.0,1.0
fnlgt,191342,0.5,1.0,0.6666666666666666
fnlgt,169383,1.0,1.0,1.0
fnlgt,199070,1.0,1.0,1.0
